[0.14291476732810526, 0.1851409661605296, 0.1513995554949425, 0.17272813200751674, 0.18947568456438624, 0.15834089444938115]
[0.14291476732810526, 0.1851409661605296, 0.1513995554949425, 0.17272813200751674, 0.18947568456438624, 0.15834089444938115]
[0.0, 0.4543946996266707, 0.0, 0.0, 0.5456053003733293, 0.0]
[0.2054290294841676, 0.15641005206911118, 0.14469903294232667, 0.17055706706738938, 0.15960894124202665, 0.16329587719561606]
[0.9901808706420527, 0.0, 0.0, 0.009819129357947208, 0.0, 0.0]
[0.9901808706420527, 0.0, 0.0, 0.009819129357947208, 0.0, 0.0]
[0.8428126903881802, 0.0, 0.0, 0.15718730961181987, 0.0, 0.0]
[0.2182261617346979, 0.12714145300284796, 0.10669557074918323, 0.2141752583541283, 0.180852394765404, 0.15290916139681734]
[0.19764999052343624, 0.15715235928885188, 0.13914879517359488, 0.18105970835813548, 0.15935070820849226, 0.16563843844776777]
[0.20943271940713498, 0.15866296890850623, 0.13744137082716507, 0.18044099560903065, 0.15974546942676837, 0.15427647582242032]
[0.16702202084584764, 0.20050286430499834, 0.13960543790342325, 0.16472074560709954, 0.1499292414994138, 0.1782196898946673]
[0.2424090320795445, 0.15185786676485952, 0.14498567595227896, 0.17640776599755673, 0.12925012865040483, 0.1550895305566802]
[0.2045852656744907, 0.14600522725690554, 0.11967043533101465, 0.1843228318110156, 0.17124857754787556, 0.17416766238076503]
[4.5399929762484854e-05, 1.0, 4.5399929762484854e-05, 4.5399929762484854e-05, 4.5399929762484854e-05, 4.5399929762484854e-05]
[0.21955402761550968, 0.1344120600714727, 0.13699867885270586, 0.18931234142997364, 0.18374130068841443, 0.13598159134489773]
[0.1325403400325225, 0.2244109604433668, 0.20977478507096628, 0.1520195518557238, 0.12318388451383301, 0.15807047810268315]
[0.13758353115770386, 0.19525930745034356, 0.19012654345053126, 0.1441567928651555, 0.1744682979951942, 0.15840552708493194]
[0.4808741805946061, 0.0797401378819305, 0.018623318645376002, 0.008847873100298463, 0.10534895285309018, 0.3065655369268622]
[0.5133868955183833, 0.0, 0.0, 0.0, 0.0, 0.4866131044816166]
[0.1642913568447512, 0.15195217629916774, 0.22431849205517349, 0.12706690937453005, 0.15813691298669613, 0.17423415243968143]
[0.22424672166724471, 0.14249381406504225, 0.12848008343812953, 0.1666071334715684, 0.13111578200293947, 0.20705646536355027]
[0.17458243131912468, 0.17519340220409493, 0.1720585500765036, 0.1723157854503622, 0.17932188201557825, 0.18414628682662848]
[0.5468849931177665, 2.528895142940589e-07, 3.580567500384658e-10, 1.5209735549427216e-10, 6.951314299089617e-08, 0.4531147834504952]
[0.504055285912699, 2.698758637299604e-07, 1.814192215719204e-07, 0.0025288699155596958, 9.52608671813322e-08, 0.49341529800535294]
[0.5468849931177665, 2.528895142940589e-07, 3.580567500384658e-10, 1.5209735549427216e-10, 6.951314299089617e-08, 0.4531147834504952]
[0.5468849931177665, 2.528895142940589e-07, 3.580567500384658e-10, 1.5209735549427216e-10, 6.951314299089617e-08, 0.4531147834504952]
